Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Month,DayOfWeek,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Rented Bike Count
5,24.5,97,0.5,229,23.9,0.0,0.5,0.0,1,1,7,2,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,False,False,True,False,76
21,-0.4,74,0.6,1065,-4.4,0.0,0.0,0.8,1,1,12,3,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,False,False,False,True,248
4,7.2,49,0.8,1546,-2.8,0.0,0.0,0.0,1,1,4,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,105
16,19.7,34,1.6,688,3.3,0.88,0.0,0.0,1,1,10,0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,False,False,False,1464
3,12.8,57,0.5,1715,4.4,0.0,0.0,0.0,1,1,10,4,0,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,True,False,False,False,327
3,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,1,1,2,5,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,False,False,False,True,60
15,24.6,57,1.8,1664,15.5,1.54,0.0,0.0,1,1,6,3,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,False,False,True,False,1292
11,3.7,59,1.8,978,-3.5,0.51,0.0,0.0,1,1,1,5,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,False,False,False,True,285
3,0.6,42,1.1,2000,-10.8,0.0,0.0,0.0,1,1,11,3,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,False,False,False,164
2,9.8,63,0.6,1591,3.0,0.0,0.0,0.0,1,1,10,6,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,428
0,0.2,63,0.7,925,-6.0,0.0,0.0,0.0,1,1,12,4,0,0.0,1.0,-2.4492935982947064e-16,1.0,False,False,False,True,233
12,33.2,50,2.3,2000,21.3,2.84,0.0,0.0,1,1,8,5,1,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,False,False,True,False,759
7,21.3,44,0.5,1911,8.5,0.2,0.0,0.0,1,1,6,5,1,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,622
8,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,1,1,7,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1935
13,35.3,41,2.1,1925,20.0,3.1,0.0,0.0,1,1,8,2,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,727
17,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,1,1,7,5,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1433
8,15.2,58,1.7,2000,6.9,0.29,0.0,0.0,1,0,9,4,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,True,False,False,False,0
0,-1.7,83,0.8,1113,-4.2,0.0,0.0,3.5,1,1,1,2,0,0.0,1.0,0.49999999999999994,0.8660254037844387,False,False,False,True,69
21,23.9,71,2.3,2000,18.3,0.0,0.0,0.0,1,1,8,5,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1937
23,1.9,43,1.3,1909,-9.3,0.0,0.0,0.0,1,1,11,4,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,True,False,False,False,584
16,4.9,27,2.8,1648,-12.5,0.65,0.0,0.0,1,1,1,4,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,False,False,False,True,390
14,9.2,52,1.3,765,-0.1,1.01,0.0,1.3,1,1,11,6,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,True,False,False,False,777
8,3.6,88,2.3,2000,1.7,0.03,0.0,0.0,1,1,3,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,True,False,False,184
13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,1,1,12,0,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,76
1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,0,1,12,4,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,250
11,35.4,44,1.2,1887,21.2,2.58,0.0,0.0,0,1,8,2,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,False,False,True,False,586
22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,1,1,2,6,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,False,False,False,True,78
2,-1.1,79,0.7,736,-4.2,0.0,0.0,0.8,0,1,12,4,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,False,False,False,True,161
5,3.9,85,1.6,264,1.6,0.0,0.0,0.0,1,1,3,6,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,True,False,False,45
10,8.2,89,0.4,1365,6.4,0.39,0.0,0.0,1,1,10,6,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,330
2,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,1,1,9,0,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,332
21,-6.6,39,3.2,2000,-18.2,0.0,0.0,0.0,1,1,12,1,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,False,False,False,True,220
14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,1,1,2,1,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,False,False,False,True,357
4,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,1,1,8,6,1,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,290
13,29.6,24,2.4,1873,6.8,3.42,0.0,0.0,1,1,6,5,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,False,False,True,False,1334
0,11.2,62,0.0,1613,4.1,0.0,0.0,0.0,1,1,10,6,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,848
23,8.4,65,0.8,1216,2.1,0.0,0.0,0.0,1,1,11,2,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,True,False,False,False,757
1,9.5,65,0.9,990,3.2,0.0,0.0,0.0,1,1,10,6,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,False,False,False,584
11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,1,1,12,4,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,False,False,False,True,279
3,10.8,88,1.0,145,8.8,0.0,0.5,0.0,1,1,11,2,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,False,False,False,40
6,12.6,64,1.3,1348,5.9,0.0,0.0,0.0,1,1,10,4,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,False,False,False,376
8,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,1,1,10,2,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,False,2082
21,11.1,69,0.9,619,5.6,0.0,0.0,0.0,1,0,11,5,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,True,False,False,False,0
1,13.8,60,0.8,2000,6.1,0.0,0.0,0.0,0,1,9,1,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,True,False,False,False,408
7,2.1,56,0.7,1477,-5.7,0.0,0.0,0.0,1,1,11,6,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,False,False,False,191
0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,1,1,12,3,0,0.0,1.0,-2.4492935982947064e-16,1.0,False,False,False,True,171
12,25.8,57,2.8,2000,16.6,3.02,0.0,0.0,1,1,9,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,995
2,-3.7,42,0.9,2000,-14.7,0.0,0.0,0.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,False,False,False,True,178
22,14.2,73,1.9,2000,9.4,0.0,0.0,0.0,1,1,5,4,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,False,True,False,False,1221
4,14.0,70,1.5,1648,8.6,0.0,0.0,0.0,1,1,3,2,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,82
8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,1,1,2,4,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,False,False,False,True,391
1,29.6,69,0.4,1942,23.3,0.0,0.0,0.0,0,1,8,2,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,850
2,5.5,56,1.2,1067,-2.5,0.0,0.0,0.0,1,1,3,6,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,226
23,2.9,85,0.9,829,0.6,0.0,0.0,0.0,1,1,4,6,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,False,True,False,False,182
5,22.3,87,0.6,399,20.0,0.0,0.0,0.0,1,1,5,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,False,True,False,False,52
15,24.7,44,4.2,2000,11.6,1.92,0.0,0.0,1,1,9,4,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,True,False,False,False,1391
16,25.2,87,0.9,601,22.8,0.88,0.0,0.0,1,1,7,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,False,False,True,False,839
13,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,1,1,8,1,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,827
18,27.8,48,1.2,2000,15.7,0.91,0.0,0.0,1,1,7,5,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,False,False,True,False,2238
19,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,1,1,12,0,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,False,False,False,True,371
3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,0,1,3,3,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,True,False,False,92
7,1.7,89,1.3,295,0.0,0.0,0.0,0.3,1,1,11,0,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,False,False,False,819
20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,1,1,12,5,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,143
20,23.3,68,3.6,895,17.0,0.11,0.0,0.0,1,1,6,2,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,2519
20,19.1,18,1.2,2000,-5.8,0.0,0.0,0.0,1,1,4,5,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,1581
16,5.1,16,1.8,1998,-18.7,1.17,0.0,0.0,1,1,2,6,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,404
20,12.6,47,3.2,1935,1.5,0.02,0.0,0.0,1,1,5,3,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,1401
23,-1.0,55,1.9,2000,-8.9,0.0,0.0,0.0,0,1,12,0,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,False,False,False,True,169
21,4.1,55,1.2,1448,-4.1,0.0,0.0,0.0,1,1,12,5,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,False,False,False,True,377
4,-11.1,50,1.2,1986,-19.4,0.0,0.0,0.0,1,1,1,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,False,False,False,True,33
20,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,1,1,2,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,218
8,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,0,0,10,1,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
21,-2.3,38,2.3,2000,-14.7,0.0,0.0,0.0,0,1,2,5,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,False,False,False,True,133
16,19.1,54,3.2,542,9.5,0.94,0.0,0.0,1,1,5,4,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,False,True,False,False,1496
6,3.4,85,1.5,234,1.1,0.0,0.0,0.0,1,1,3,6,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,True,False,False,63
18,27.5,79,0.5,1237,23.5,0.65,0.5,0.0,1,1,6,5,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,False,False,True,False,306
9,0.2,28,1.9,1932,-16.2,0.57,0.0,0.0,1,1,11,3,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,True,False,False,False,883
7,19.4,69,0.3,1277,13.5,0.42,0.0,0.0,1,1,6,2,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,657
22,0.5,22,2.9,2000,-18.8,0.0,0.0,0.0,1,1,2,1,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,False,False,False,True,319
14,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,1,1,5,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,False,True,False,False,1096
4,22.1,54,1.6,2000,12.3,0.0,0.0,0.0,1,1,8,4,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,276
10,30.2,52,1.8,2000,19.2,0.93,0.0,0.0,1,1,8,3,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,False,False,True,False,551
2,6.4,65,0.0,2000,0.2,0.0,0.0,0.0,1,1,10,2,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,287
16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,1,1,2,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,199
15,34.0,51,1.8,1508,22.4,0.98,0.0,0.0,1,1,8,0,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,False,False,True,False,709
18,17.5,79,1.5,2000,13.8,0.57,0.0,0.0,1,1,5,4,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,False,True,False,False,2261
20,23.0,49,2.4,1905,11.7,0.07,0.0,0.0,1,1,5,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,2252
18,17.4,57,3.1,657,8.7,0.52,0.0,0.0,1,1,3,4,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,True,False,False,1935
3,15.6,63,1.7,2000,8.5,0.0,0.0,0.0,1,1,5,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,False,True,False,False,194
12,7.3,95,2.2,676,6.5,0.3,0.5,0.0,1,1,4,3,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,False,True,False,False,70
18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,1,1,12,0,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,False,False,False,True,281
2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,1,1,12,0,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,False,False,False,True,38
1,10.9,72,0.0,1966,6.0,0.0,0.0,0.0,1,1,10,5,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,False,False,False,774
23,8.6,69,2.2,1730,3.2,0.0,0.0,0.0,1,1,4,6,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,False,True,False,False,467
5,20.3,87,1.0,251,18.0,0.0,0.0,0.0,1,1,6,6,1,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,False,False,True,False,235
23,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,1,1,5,6,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,1016
5,23.9,83,0.4,780,20.8,0.0,0.0,0.0,1,1,7,2,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,False,False,True,False,327
9,30.5,53,1.6,2000,19.8,1.74,0.0,0.0,1,1,7,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,False,False,True,False,866
3,26.1,65,0.6,2000,18.9,0.0,0.0,0.0,1,1,8,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,False,False,True,False,255
18,2.5,41,1.0,1974,-9.4,0.0,0.0,0.0,1,1,12,5,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,False,False,False,True,384
15,21.7,39,3.3,1979,7.1,2.09,0.0,0.0,1,1,3,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,True,False,False,1025
15,37.8,34,1.8,1965,19.2,2.81,0.0,0.0,1,1,7,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,False,False,True,False,665
15,26.1,27,1.8,581,5.6,2.59,0.0,0.0,1,1,4,4,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,False,True,False,False,1080
4,28.0,85,1.0,1079,25.2,0.0,0.0,0.0,1,1,8,2,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,183
8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,1,1,5,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,True,False,False,2059
17,-1.4,68,1.0,761,-6.5,0.11,0.0,0.0,1,1,1,5,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,False,False,False,True,277
23,13.2,68,1.8,2000,7.4,0.0,0.0,0.0,1,1,5,4,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,864
8,8.5,77,0.5,1995,4.6,0.21,0.0,0.0,1,1,10,3,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,False,2154
20,21.1,88,1.7,404,19.0,0.0,0.0,0.0,1,1,9,6,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,1073
17,21.3,34,2.7,1967,4.7,1.82,0.0,0.0,1,1,5,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,False,True,False,False,2034
4,-3.8,32,1.1,2000,-18.1,0.0,0.0,0.0,1,1,2,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,50
8,5.1,67,0.3,1981,-0.5,0.24,0.0,0.0,1,1,10,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,False,1888
11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,1,1,2,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,False,False,False,True,356
11,-2.6,33,1.5,1830,-16.6,0.95,0.0,1.4,1,1,2,3,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,False,False,False,True,194
5,1.1,64,0.5,505,-4.9,0.0,0.0,0.0,1,1,1,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,False,False,False,True,58
14,27.1,72,3.0,1126,21.6,0.91,0.0,0.0,1,1,6,3,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,False,False,True,False,1030
16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,1,1,7,6,1,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1125
4,-5.8,32,1.6,2000,-19.8,0.0,0.0,0.0,1,1,12,3,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,50
5,0.7,96,1.0,206,0.1,0.0,0.0,0.0,1,1,4,0,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,False,True,False,False,91
1,10.0,78,0.4,1669,6.3,0.0,0.0,0.0,1,1,10,3,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,False,False,False,572
19,2.4,57,3.2,1995,-5.2,0.0,0.0,0.0,1,1,2,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,False,False,False,True,406
22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,1,1,2,4,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,False,False,False,True,263
9,3.5,53,1.0,1338,-5.2,0.22,0.0,0.0,1,1,11,6,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,True,False,False,False,457
23,24.9,87,0.5,658,22.5,0.0,0.0,0.0,1,1,7,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,False,False,True,False,373
16,21.7,36,3.2,1929,5.9,1.64,0.0,0.0,1,0,10,1,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
10,-5.0,41,0.5,1799,-16.2,0.64,0.0,1.5,1,1,2,3,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,False,False,False,True,168
19,20.3,81,1.0,2000,16.9,0.02,0.0,0.0,1,1,9,4,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,True,False,False,False,1720
22,13.6,56,1.0,1611,4.9,0.0,0.0,0.0,1,1,10,3,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,True,False,False,False,1316
18,-0.8,40,4.7,1429,-12.7,0.43,0.0,0.0,0,1,3,3,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,True,False,False,317
20,17.3,53,1.9,2000,7.6,0.01,0.0,0.0,1,1,5,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,1979
15,25.3,39,1.6,2000,10.3,1.88,0.0,0.0,1,0,10,3,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
11,20.5,79,1.7,770,16.7,1.25,0.0,0.0,1,1,6,3,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,False,False,True,False,735
2,11.7,70,1.0,1012,6.4,0.0,0.0,0.0,1,1,10,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,427
9,0.2,76,1.3,249,-3.5,0.03,0.0,0.0,1,1,12,5,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,False,False,False,True,224
0,-2.7,41,3.2,1695,-14.1,0.0,0.0,0.0,0,1,2,5,1,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,79
10,15.8,89,1.8,742,13.9,0.18,1.5,0.0,1,1,10,4,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,33
21,17.8,21,1.2,2000,-4.8,0.0,0.0,0.0,1,1,4,5,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,False,True,False,False,1491
15,34.9,46,2.0,2000,21.5,1.54,0.0,0.0,1,1,8,6,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,False,False,True,False,820
2,8.4,45,0.9,1987,-2.8,0.0,0.0,0.0,1,1,4,1,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,False,True,False,False,237
15,15.4,72,1.1,608,10.3,0.57,0.0,0.0,1,1,11,2,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,848
10,25.1,40,2.7,1076,10.5,2.37,0.0,0.0,1,1,6,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,True,False,970
22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,1,1,5,5,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,False,True,False,False,1595
20,18.0,67,0.7,2000,11.7,0.0,0.0,0.0,1,0,9,4,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,0
2,22.7,63,0.9,2000,15.2,0.0,0.0,0.0,1,1,7,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,False,True,False,387
3,20.3,97,0.4,200,19.8,0.0,1.5,0.0,1,1,8,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,False,False,True,False,22
13,3.7,90,0.7,744,2.2,0.15,0.0,0.0,0,1,12,6,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,7
2,25.3,78,1.0,2000,21.1,0.0,0.0,0.0,1,1,7,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,False,True,False,497
13,7.4,27,1.8,2000,-10.4,0.86,0.0,0.0,1,1,4,6,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,False,True,False,False,847
20,13.3,80,1.8,821,9.9,0.0,1.5,0.0,1,1,4,6,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,12
16,-3.2,23,2.7,2000,-21.4,0.57,0.0,0.0,1,1,12,2,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,False,False,False,True,269
20,5.5,77,0.7,490,1.7,0.0,0.0,0.4,1,1,11,6,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,570
